timestamp,symbol,type,entry,tp,sl,leverage,indicators
2025-04-19 18:44:06,MBL/USDT:USDT,long,0.00247,0.002618,0.002421,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:44:06,MAVIA/USDT:USDT,long,0.2089,0.221434,0.204722,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:44:13,MNT/USDT:USDT,long,0.6623,0.702038,0.649054,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 18:44:13,MYRIA/USDT:USDT,long,0.0007862,0.000833,0.00077,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:44:20,NOT/USDT:USDT,long,0.001837,0.001947,0.0018,5,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:44:20,NKN/USDT:USDT,long,0.02155,0.022843,0.021119,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:44:27,PERP/USDT:USDT,short,0.1904,0.178976,0.194208,10,0,Не проверялись,active,,,,,6,14,none,down,0.7668182370606457
2025-04-19 18:44:34,PRCL/USDT:USDT,long,0.0605,0.06413,0.05929,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:44:54,SIREN/USDT:USDT,long,0.05285,0.056021,0.051793,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:44:54,SEND/USDT:USDT,long,0.4322,0.458132,0.423556,10,0,Не проверялись,active,,,,,5,13,none,up,0.7465752752605748
2025-04-19 18:44:54,SOLAYER/USDT:USDT,long,2.1791,2.309846,2.135518,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:45:01,SUNDOG/USDT:USDT,long,0.04831,0.051209,0.047344,5,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:45:08,TAI/USDT:USDT,long,0.02799,0.029669,0.02743,10,0,Не проверялись,active,,,,,8,16,none,none,0
2025-04-19 18:45:08,TAO/USDT:USDT,long,273.7,290.122,268.226,10,0,Не проверялись,active,,,,,5,14,none,up,0.7756697621378972
2025-04-19 18:45:15,TRUMP/USDT:USDT,long,8.36,8.8616,8.1928,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:45:22,VINE/USDT:USDT,long,0.03207,0.033994,0.031429,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 18:45:22,WAL/USDT:USDT,long,0.4181,0.443186,0.409738,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:45:35,XMR/USDT:USDT,short,214.49,201.6206,218.7798,10,0,Не проверялись,active,,,,,5,14,none,none,0
2025-04-19 18:45:35,XRD/USDT:USDT,long,0.011946,0.012663,0.011707,10,0,Не проверялись,active,,,,,9,14,none,none,0
2025-04-19 18:51:29,ALCH/USDT:USDT,long,0.15101,0.160071,0.14799,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:51:29,ALPACA/USDT:USDT,long,0.03836,0.040662,0.037593,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:51:29,ALEO/USDT:USDT,short,0.2606,0.244964,0.265812,10,0,Не проверялись,active,,,,,7,15,none,down,0.674616655417471
2025-04-19 18:51:42,AR/USDT:USDT,long,5.454,5.78124,5.34492,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 18:51:48,BB/USDT:USDT,long,0.1056,0.111936,0.103488,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:51:55,BSW/USDT:USDT,long,0.01884,0.01997,0.018463,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:52:03,CATI/USDT:USDT,long,0.0757,0.080242,0.074186,10,0,Не проверялись,active,,,,,4,15,none,none,0
2025-04-19 18:52:03,COOKIE/USDT:USDT,long,0.0967,0.102502,0.094766,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:52:11,CRV/USDT:USDT,long,0.616,0.65296,0.60368,10,0,Не проверялись,active,,,,,6,15,none,none,0
2025-04-19 18:52:11,DEGEN/USDT:USDT,long,0.002485,0.002634,0.002435,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:52:11,CORE/USDT:USDT,long,0.6752,0.715712,0.661696,10,0,Не проверялись,active,,,,,6,13,none,none,0
2025-04-19 18:52:31,GALA/USDT:USDT,long,0.01473,0.015614,0.014435,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:52:31,FLR/USDT:USDT,long,0.01637,0.017352,0.016043,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:52:31,GAS/USDT:USDT,long,3.515,3.7259,3.4447,10,0,Не проверялись,active,,,,,7,14,none,up,0.6958388684775931
2025-04-19 18:52:31,FLM/USDT:USDT,long,0.01692,0.017935,0.016582,10,0,Не проверялись,active,,,,,6,15,none,none,0
2025-04-19 18:52:38,GMT/USDT:USDT,long,0.05882,0.062349,0.057644,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:52:38,GODS/USDT:USDT,long,0.096,0.10176,0.09408,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:52:46,HOOK/USDT:USDT,long,0.1278,0.135468,0.125244,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:52:46,HIGH/USDT:USDT,long,0.5145,0.54537,0.50421,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:52:54,INJ/USDT:USDT,long,8.17,8.6602,8.0066,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:52:54,JASMY/USDT:USDT,long,0.014344,0.015205,0.014057,10,0,Не проверялись,active,,,,,7,14,none,up,0.6630854243493564
2025-04-19 18:52:54,IMX/USDT:USDT,short,0.4612,0.433528,0.470424,10,0,Не проверялись,active,,,,,5,14,none,down,0.684559167054436
2025-04-19 18:53:00,KOMA/USDT:USDT,short,0.01567,0.01473,0.015983,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:53:15,MBL/USDT:USDT,long,0.00247,0.002618,0.002421,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:53:15,MASK/USDT:USDT,long,1.047,1.10982,1.02606,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:53:15,MBOX/USDT:USDT,short,0.04379,0.041163,0.044666,10,0,Не проверялись,active,,,,,5,14,none,down,0.8841410162163629
2025-04-19 18:53:15,MAVIA/USDT:USDT,long,0.2089,0.221434,0.204722,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:53:22,MNT/USDT:USDT,long,0.6623,0.702038,0.649054,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 18:53:22,MYRIA/USDT:USDT,long,0.0007862,0.000833,0.00077,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:53:29,NKN/USDT:USDT,long,0.02155,0.022843,0.021119,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:53:29,NOT/USDT:USDT,long,0.001837,0.001947,0.0018,5,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:53:36,PERP/USDT:USDT,short,0.1904,0.178976,0.194208,10,0,Не проверялись,active,,,,,6,14,none,down,0.7668182370606457
2025-04-19 18:53:43,PRCL/USDT:USDT,long,0.0605,0.06413,0.05929,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:54:03,SEND/USDT:USDT,long,0.4322,0.458132,0.423556,10,0,Не проверялись,active,,,,,5,13,none,up,0.7465752752605748
2025-04-19 18:54:03,SOLAYER/USDT:USDT,long,2.1791,2.309846,2.135518,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:54:03,SIREN/USDT:USDT,long,0.05285,0.056021,0.051793,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:54:10,SUNDOG/USDT:USDT,long,0.04831,0.051209,0.047344,5,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:54:17,TAO/USDT:USDT,long,273.7,290.122,268.226,10,0,Не проверялись,active,,,,,5,14,none,up,0.7756697621378972
2025-04-19 18:54:17,TAI/USDT:USDT,long,0.02799,0.029669,0.02743,10,0,Не проверялись,active,,,,,8,16,none,none,0
